Date,State,Confirmed,Total Confirmed,Recovered,Total_Recovered,Deceased,Total_Deceased
22-03-2020,Tamil Nadu,9,3,0,0,0,0
23-03-2020,Tamil Nadu,12,3,0,0,0,0
24-03-2020,Tamil Nadu,18,6,0,0,0,0
25-03-2020,Tamil Nadu,26,8,0,0,0,0
26-03-2020,Tamil Nadu,29,3,0,0,0,0
27-03-2020,Tamil Nadu,38,9,0,0,0,0
28-03-2020,Tamil Nadu,42,4,0,0,0,0
29-03-2020,Tamil Nadu,50,8,4,4,1,1
30-03-2020,Tamil Nadu,67,17,4,0,1,0
31-03-2020,Tamil Nadu,124,57,6,2,1,0
01-04-2020,Tamil Nadu,234,110,6,0,1,0
02-04-2020,Tamil Nadu,309,75,6,0,1,0
03-04-2020,Tamil Nadu,411,102,6,0,1,0
04-04-2020,Tamil Nadu,485,74,8,2,3,2
05-04-2020,Tamil Nadu,571,86,8,0,5,2
06-04-2020,Tamil Nadu,621,50,13,5,6,1
07-04-2020,Tamil Nadu,690,69,19,6,7,1
08-04-2020,Tamil Nadu,738,48,21,2,8,1
09-04-2020,Tamil Nadu,834,96,27,6,8,0
10-04-2020,Tamil Nadu,911,77,44,17,9,1
11-04-2020,Tamil Nadu,969,58,44,0,10,1
12-04-2020,Tamil Nadu,1075,106,50,6,11,1
13-04-2020,Tamil Nadu,1173,98,58,8,11,0
14-04-2020,Tamil Nadu,1204,31,81,23,12,1
15-04-2020,Tamil Nadu,1242,38,118,37,14,2
16-04-2020,Tamil Nadu,1267,25,180,62,15,1
17-04-2020,Tamil Nadu,1323,56,283,103,15,0
18-04-2020,Tamil Nadu,1372,49,365,82,15,0
19-04-2020,Tamil Nadu,1477,105,411,46,15,0
20-04-2020,Tamil Nadu,1520,43,457,46,17,2
21-04-2020,Tamil Nadu,1596,76,635,178,18,1
22-04-2020,Tamil Nadu,1629,33,662,27,18,0
23-04-2020,Tamil Nadu,1683,54,752,90,20,2
24-04-2020,Tamil Nadu,1755,72,866,114,22,2
25-04-2020,Tamil Nadu,1821,66,960,94,23,1
26-04-2020,Tamil Nadu,1885,64,1020,60,24,1
27-04-2020,Tamil Nadu,1937,52,1074,54,24,0
28-04-2020,Tamil Nadu,2058,121,1128,54,25,1
29-04-2020,Tamil Nadu,2162,104,1210,82,27,2
30-04-2020,Tamil Nadu,2323,161,1258,48,27,0
01-05-2020,Tamil Nadu,2526,203,1312,54,28,1
02-05-2020,Tamil Nadu,2757,231,1341,29,29,1
03-05-2020,Tamil Nadu,3023,266,1379,38,30,1
04-05-2020,Tamil Nadu,3550,527,1409,30,31,1
05-05-2020,Tamil Nadu,4058,508,1485,76,33,2
06-05-2020,Tamil Nadu,4829,771,1516,31,35,2
07-05-2020,Tamil Nadu,5409,580,1547,31,37,2
08-05-2020,Tamil Nadu,6009,600,1605,58,40,3
09-05-2020,Tamil Nadu,6535,526,1824,219,44,4
10-05-2020,Tamil Nadu,7204,669,1959,135,47,3
11-05-2020,Tamil Nadu,8002,798,2051,92,53,6
12-05-2020,Tamil Nadu,8718,716,2134,83,61,8
13-05-2020,Tamil Nadu,9227,509,2175,41,64,3
14-05-2020,Tamil Nadu,9674,447,2240,65,66,2
15-05-2020,Tamil Nadu,10108,434,2599,359,71,5
16-05-2020,Tamil Nadu,10585,477,3538,939,75,4
17-05-2020,Tamil Nadu,11224,639,4172,634,79,4
18-05-2020,Tamil Nadu,11760,536,4406,234,82,3
19-05-2020,Tamil Nadu,12448,688,4895,489,85,3
20-05-2020,Tamil Nadu,13191,743,5882,987,88,3
21-05-2020,Tamil Nadu,13967,776,6282,400,95,7
22-05-2020,Tamil Nadu,14753,786,7128,846,99,4
23-05-2020,Tamil Nadu,15512,759,7491,363,104,5
24-05-2020,Tamil Nadu,16277,765,8324,833,112,8
25-05-2020,Tamil Nadu,17082,805,8731,407,119,7
26-05-2020,Tamil Nadu,17728,646,9342,611,130,11
27-05-2020,Tamil Nadu,18545,817,9909,567,136,6
28-05-2020,Tamil Nadu,19372,827,10548,639,148,12
29-05-2020,Tamil Nadu,20246,874,11313,765,157,9
30-05-2020,Tamil Nadu,21184,938,12000,687,163,6
31-05-2020,Tamil Nadu,22333,1149,12757,757,176,13
01-06-2020,Tamil Nadu,23495,1162,13170,413,187,11
02-06-2020,Tamil Nadu,24586,1091,13706,536,200,13
03-06-2020,Tamil Nadu,25872,1286,14316,610,208,8
04-06-2020,Tamil Nadu,27256,1384,14901,585,223,15
05-06-2020,Tamil Nadu,28694,1438,15762,861,235,12
06-06-2020,Tamil Nadu,30152,1458,16395,633,254,19
07-06-2020,Tamil Nadu,31667,1515,16999,604,272,18
08-06-2020,Tamil Nadu,33229,1562,17527,528,289,17
09-06-2020,Tamil Nadu,34914,1685,18325,798,307,18
10-06-2020,Tamil Nadu,36841,1927,19333,1008,326,19
11-06-2020,Tamil Nadu,38716,1875,20705,1372,349,23
12-06-2020,Tamil Nadu,40698,1982,22047,1342,367,18
13-06-2020,Tamil Nadu,42687,1989,23409,1362,397,30
14-06-2020,Tamil Nadu,44661,1974,24547,1138,435,38
15-06-2020,Tamil Nadu,46504,1843,25344,797,479,44
16-06-2020,Tamil Nadu,48019,1515,26782,1438,528,49
17-06-2020,Tamil Nadu,50193,2174,27624,842,576,48
18-06-2020,Tamil Nadu,52334,2141,28641,1017,625,49
19-06-2020,Tamil Nadu,54449,2115,30271,1630,666,41
20-06-2020,Tamil Nadu,56845,2396,31316,1045,704,38
21-06-2020,Tamil Nadu,59377,2532,32754,1438,757,53
22-06-2020,Tamil Nadu,62087,2710,34112,1358,794,37
23-06-2020,Tamil Nadu,64603,2516,35339,1227,833,39
24-06-2020,Tamil Nadu,67468,2865,37763,2424,866,33
25-06-2020,Tamil Nadu,70977,3509,39999,2236,911,45
26-06-2020,Tamil Nadu,74622,3645,41357,1358,957,46
27-06-2020,Tamil Nadu,78335,3713,44094,2737,1025,68
28-06-2020,Tamil Nadu,82275,3940,45537,1443,1079,54
29-06-2020,Tamil Nadu,86224,3949,47749,2212,1141,62
30-06-2020,Tamil Nadu,90167,3943,50074,2325,1201,60
01-07-2020,Tamil Nadu,94049,3882,52926,2852,1264,63
02-07-2020,Tamil Nadu,98392,4343,56021,3095,1321,57
03-07-2020,Tamil Nadu,102721,4329,58378,2357,1385,64
04-07-2020,Tamil Nadu,107001,4280,60592,2214,1450,65
05-07-2020,Tamil Nadu,111151,4150,62778,2186,1510,60
06-07-2020,Tamil Nadu,114978,3827,66571,3793,1571,61
07-07-2020,Tamil Nadu,118594,3616,71116,4545,1636,65
08-07-2020,Tamil Nadu,122350,3756,74167,3051,1700,64
09-07-2020,Tamil Nadu,126581,4231,78161,3994,1765,65
10-07-2020,Tamil Nadu,130261,3680,82324,4163,1829,64
11-07-2020,Tamil Nadu,134226,3965,85915,3591,1898,69
12-07-2020,Tamil Nadu,138470,4244,89532,3617,1966,68
13-07-2020,Tamil Nadu,142798,4328,92567,3035,2032,66
14-07-2020,Tamil Nadu,147324,4526,97310,4743,2099,67
15-07-2020,Tamil Nadu,151820,4496,102310,5000,2167,68
16-07-2020,Tamil Nadu,156369,4549,107416,5106,2236,69
17-07-2020,Tamil Nadu,160907,4538,110807,3391,2315,79
18-07-2020,Tamil Nadu,165714,4807,113856,3049,2403,88
19-07-2020,Tamil Nadu,170693,4979,117915,4059,2481,78
20-07-2020,Tamil Nadu,175678,4985,121776,3861,2551,70
21-07-2020,Tamil Nadu,180643,4965,126670,4894,2626,75
22-07-2020,Tamil Nadu,186492,5849,131583,4913,3144,518
23-07-2020,Tamil Nadu,192964,6472,136793,5210,3232,88
24-07-2020,Tamil Nadu,199749,6785,143297,6504,3320,88
25-07-2020,Tamil Nadu,206737,6988,151055,7758,3409,89
26-07-2020,Tamil Nadu,213723,6986,156526,5471,3494,85
27-07-2020,Tamil Nadu,220716,6993,162249,5723,3571,77
28-07-2020,Tamil Nadu,227688,6972,166956,4707,3659,88
29-07-2020,Tamil Nadu,234114,6426,172883,5927,3741,82
30-07-2020,Tamil Nadu,239978,5864,178178,5295,3841,100
31-07-2020,Tamil Nadu,245859,5881,183956,5778,3935,94
01-08-2020,Tamil Nadu,251738,5879,190966,7010,4034,99
02-08-2020,Tamil Nadu,257613,5875,196483,5517,4132,98
03-08-2020,Tamil Nadu,263222,5609,202283,5800,4241,109
04-08-2020,Tamil Nadu,268285,5063,208784,6501,4349,108
05-08-2020,Tamil Nadu,273460,5175,214815,6031,4461,112
06-08-2020,Tamil Nadu,279144,5684,221087,6272,4571,110
07-08-2020,Tamil Nadu,285024,5880,227575,6488,4690,119
08-08-2020,Tamil Nadu,290907,5883,232618,5043,4808,118
09-08-2020,Tamil Nadu,296901,5994,238638,6020,4927,119
10-08-2020,Tamil Nadu,302815,5914,244675,6037,5041,114
11-08-2020,Tamil Nadu,308649,5834,250680,6005,5159,118
12-08-2020,Tamil Nadu,314520,5871,256313,5633,5278,119
13-08-2020,Tamil Nadu,320355,5835,261459,5146,5397,119
14-08-2020,Tamil Nadu,326245,5890,267015,5556,5514,117
15-08-2020,Tamil Nadu,332105,5860,272251,5236,5641,127
16-08-2020,Tamil Nadu,338055,5950,278270,6019,5766,125
17-08-2020,Tamil Nadu,343945,5890,283937,5667,5886,120
18-08-2020,Tamil Nadu,349654,5709,289787,5850,6007,121
19-08-2020,Tamil Nadu,355449,5795,296171,6384,6123,116
20-08-2020,Tamil Nadu,361435,5986,301913,5742,6239,116
21-08-2020,Tamil Nadu,367430,5995,307677,5764,6340,101
22-08-2020,Tamil Nadu,373410,5980,313280,5603,6420,80
23-08-2020,Tamil Nadu,379385,5975,319327,6047,6517,97
24-08-2020,Tamil Nadu,385352,5967,325456,6129,6614,97
25-08-2020,Tamil Nadu,391303,5951,332454,6998,6721,107
26-08-2020,Tamil Nadu,397261,5958,338060,5606,6839,118
27-08-2020,Tamil Nadu,403242,5981,343930,5870,6948,109
28-08-2020,Tamil Nadu,409238,5996,349682,5752,7050,102
29-08-2020,Tamil Nadu,415590,6352,355727,6045,7137,87
30-08-2020,Tamil Nadu,422085,6495,362133,6406,7231,94
31-08-2020,Tamil Nadu,428041,5956,368141,6008,7322,91
01-09-2020,Tamil Nadu,433969,5928,374172,6031,7418,96
02-09-2020,Tamil Nadu,439959,5990,380063,5891,7516,98
03-09-2020,Tamil Nadu,445851,5892,386173,6110,7608,92
04-09-2020,Tamil Nadu,451827,5976,392507,6334,7687,79
05-09-2020,Tamil Nadu,457697,5870,398366,5859,7751,64
06-09-2020,Tamil Nadu,463480,5783,404186,5820,7836,85
07-09-2020,Tamil Nadu,469256,5776,410116,5930,7925,89
08-09-2020,Tamil Nadu,474940,5684,416715,6599,8012,87
09-09-2020,Tamil Nadu,480524,5584,423231,6516,8090,78
10-09-2020,Tamil Nadu,486052,5528,429416,6185,8154,64
11-09-2020,Tamil Nadu,491571,5519,435422,6006,8231,77
12-09-2020,Tamil Nadu,497066,5495,441649,6227,8307,76
13-09-2020,Tamil Nadu,502759,5693,447366,5717,8381,74
14-09-2020,Tamil Nadu,508511,5752,453165,5799,8434,53
15-09-2020,Tamil Nadu,514208,5697,458900,5735,8502,68
16-09-2020,Tamil Nadu,519860,5652,464668,5768,8559,57
17-09-2020,Tamil Nadu,525420,5560,470192,5524,8618,59
18-09-2020,Tamil Nadu,530908,5488,475717,5525,8685,67
19-09-2020,Tamil Nadu,536477,5569,481273,5556,8751,66
20-09-2020,Tamil Nadu,541993,5516,486479,5206,8811,60
21-09-2020,Tamil Nadu,547337,5344,491971,5492,8871,60
22-09-2020,Tamil Nadu,552674,5337,497377,5406,8947,76
23-09-2020,Tamil Nadu,557999,5325,502740,5363,9010,63
24-09-2020,Tamil Nadu,563691,5692,508210,5470,9076,66
25-09-2020,Tamil Nadu,569370,5679,513836,5626,9148,72
26-09-2020,Tamil Nadu,575017,5647,519448,5612,9233,85
27-09-2020,Tamil Nadu,580808,5791,525154,5706,9313,80
28-09-2020,Tamil Nadu,586397,5589,530708,5554,9383,70
29-09-2020,Tamil Nadu,591943,5546,536209,5501,9453,70
30-09-2020,Tamil Nadu,597602,5659,541819,5610,9520,67
01-10-2020,Tamil Nadu,603290,5688,547335,5516,9586,66
02-10-2020,Tamil Nadu,608885,5595,552938,5603,9653,67
03-10-2020,Tamil Nadu,614507,5622,558534,5596,9718,65
04-10-2020,Tamil Nadu,619996,5489,564092,5558,9784,66
05-10-2020,Tamil Nadu,625391,5395,569664,5572,9846,62
06-10-2020,Tamil Nadu,630408,5017,575212,5548,9917,71
07-10-2020,Tamil Nadu,635855,5447,580736,5524,9984,67
08-10-2020,Tamil Nadu,640943,5088,586454,5718,10052,68
09-10-2020,Tamil Nadu,646128,5185,591811,5357,10120,68
10-10-2020,Tamil Nadu,651370,5242,597033,5222,10187,67
11-10-2020,Tamil Nadu,656385,5015,602038,5005,10252,65
12-10-2020,Tamil Nadu,661264,4879,607203,5165,10314,62
13-10-2020,Tamil Nadu,665930,4666,612320,5117,10371,57
14-10-2020,Tamil Nadu,670392,4462,617403,5083,10423,52
15-10-2020,Tamil Nadu,674802,4410,622458,5055,10472,49
16-10-2020,Tamil Nadu,679191,4389,627703,5245,10532,60
17-10-2020,Tamil Nadu,683486,4295,632708,5005,10586,54
18-10-2020,Tamil Nadu,687400,3914,637637,4929,10642,56
19-10-2020,Tamil Nadu,690936,3536,642152,4515,10694,52
20-10-2020,Tamil Nadu,694030,3094,646555,4403,10741,47
21-10-2020,Tamil Nadu,697116,3086,650856,4301,10780,39
22-10-2020,Tamil Nadu,700193,3077,655170,4314,10825,45
23-10-2020,Tamil Nadu,703250,3057,659432,4262,10858,33
24-10-2020,Tamil Nadu,706136,2886,663456,4024,10893,35
25-10-2020,Tamil Nadu,709005,2869,667475,4019,10924,31
26-10-2020,Tamil Nadu,711713,2708,671489,4014,10956,32
27-10-2020,Tamil Nadu,714235,2522,675518,4029,10983,27
28-10-2020,Tamil Nadu,716751,2516,679377,3859,11018,35
29-10-2020,Tamil Nadu,719403,2652,683464,4087,11053,35
30-10-2020,Tamil Nadu,722011,2608,687388,3924,11091,38
31-10-2020,Tamil Nadu,724522,2511,691236,3848,11122,31
01-11-2020,Tamil Nadu,727026,2504,694880,3644,11152,30
02-11-2020,Tamil Nadu,729507,2481,698820,3940,11183,31
03-11-2020,Tamil Nadu,731942,2435,701527,2707,11214,31
04-11-2020,Tamil Nadu,734429,2487,704031,2504,11244,30
05-11-2020,Tamil Nadu,736777,2348,706444,2413,11272,28
06-11-2020,Tamil Nadu,739147,2370,708846,2402,11299,27
07-11-2020,Tamil Nadu,741488,2341,711198,2352,11324,25
08-11-2020,Tamil Nadu,743822,2334,713584,2386,11344,20
09-11-2020,Tamil Nadu,746079,2257,715892,2308,11362,18
10-11-2020,Tamil Nadu,748225,2146,718129,2237,11387,25
11-11-2020,Tamil Nadu,750409,2184,720339,2210,11415,28
12-11-2020,Tamil Nadu,752521,2112,722686,2347,11440,25
13-11-2020,Tamil Nadu,754460,1939,725258,2572,11454,14
14-11-2020,Tamil Nadu,756372,1912,727752,2494,11466,12
15-11-2020,Tamil Nadu,758191,1819,730272,2520,11478,12
16-11-2020,Tamil Nadu,759916,1725,732656,2384,11495,17
17-11-2020,Tamil Nadu,761568,1652,734970,2314,11513,18
18-11-2020,Tamil Nadu,763282,1714,737281,2311,11531,18
19-11-2020,Tamil Nadu,764989,1707,739532,2251,11550,19
20-11-2020,Tamil Nadu,766677,1688,741705,2173,11568,18
21-11-2020,Tamil Nadu,768340,1663,743838,2133,11586,18
22-11-2020,Tamil Nadu,769995,1655,745848,2010,11605,19
23-11-2020,Tamil Nadu,771619,1624,747752,1904,11622,17
24-11-2020,Tamil Nadu,773176,1557,749662,1910,11639,17
25-11-2020,Tamil Nadu,774710,1534,751535,1873,11655,16
26-11-2020,Tamil Nadu,776174,1464,753332,1797,11669,14
27-11-2020,Tamil Nadu,777616,1442,754826,1494,11681,12
28-11-2020,Tamil Nadu,779046,1430,756279,1453,11694,13
29-11-2020,Tamil Nadu,780505,1459,757750,1471,11703,9
30-11-2020,Tamil Nadu,781915,1410,759206,1456,11712,9
01-12-2020,Tamil Nadu,783319,1404,760617,1411,11722,10
02-12-2020,Tamil Nadu,784747,1428,762015,1398,11733,11
03-12-2020,Tamil Nadu,786163,1416,763428,1413,11747,14
04-12-2020,Tamil Nadu,787554,1391,764854,1426,11762,15
05-12-2020,Tamil Nadu,788920,1366,766261,1407,11777,15
06-12-2020,Tamil Nadu,790240,1320,767659,1398,11793,16
07-12-2020,Tamil Nadu,791552,1312,769048,1389,11809,16
08-12-2020,Tamil Nadu,792788,1236,770378,1330,11822,13
09-12-2020,Tamil Nadu,794020,1232,771693,1315,11836,14
10-12-2020,Tamil Nadu,795240,1220,772995,1302,11853,17
11-12-2020,Tamil Nadu,796475,1235,774306,1311,11870,17
12-12-2020,Tamil Nadu,797693,1218,775602,1296,11883,13
13-12-2020,Tamil Nadu,798888,1195,776878,1276,11895,12
14-12-2020,Tamil Nadu,800029,1141,778081,1203,11909,14
15-12-2020,Tamil Nadu,801161,1132,779291,1210,11919,10
16-12-2020,Tamil Nadu,802342,1181,780531,1240,11931,12
17-12-2020,Tamil Nadu,803516,1174,781745,1214,11942,11
18-12-2020,Tamil Nadu,804650,1134,782915,1170,11954,12
19-12-2020,Tamil Nadu,805777,1127,784117,1202,11968,14
20-12-2020,Tamil Nadu,806891,1114,785315,1198,11983,15
21-12-2020,Tamil Nadu,807962,1071,786472,1157,11995,12
22-12-2020,Tamil Nadu,809014,1052,787611,1139,12012,17
23-12-2020,Tamil Nadu,810080,1066,788742,1131,12024,12
24-12-2020,Tamil Nadu,811115,1035,789862,1120,12036,12
25-12-2020,Tamil Nadu,812142,1027,790965,1103,12048,12
26-12-2020,Tamil Nadu,813161,1019,792063,1098,12059,11
27-12-2020,Tamil Nadu,814170,1009,793154,1091,12069,10
28-12-2020,Tamil Nadu,815175,1005,794228,1074,12080,11
29-12-2020,Tamil Nadu,816132,957,795293,1065,12092,12
30-12-2020,Tamil Nadu,817077,945,796353,1060,12109,17
31-12-2020,Tamil Nadu,818014,937,797391,1038,12122,13
01-01-2021,Tamil Nadu,818935,921,798420,1029,12135,13
02-01-2021,Tamil Nadu,819845,910,799427,1007,12146,11
03-01-2021,Tamil Nadu,820712,867,800429,1002,12156,10
04-01-2021,Tamil Nadu,821550,838,801414,985,12166,10
05-01-2021,Tamil Nadu,822370,820,802385,971,12177,11
06-01-2021,Tamil Nadu,823181,811,803328,943,12188,11
07-01-2021,Tamil Nadu,823986,805,804239,911,12200,12
08-01-2021,Tamil Nadu,824776,790,805136,897,12208,8
09-01-2021,Tamil Nadu,825537,761,806018,882,12215,7
10-01-2021,Tamil Nadu,826261,724,806875,857,12222,7
11-01-2021,Tamil Nadu,826943,682,807744,869,12228,6
12-01-2021,Tamil Nadu,827614,671,808571,827,12236,8
13-01-2021,Tamil Nadu,828287,673,809392,821,12242,6
14-01-2021,Tamil Nadu,828952,665,810218,826,12246,4
15-01-2021,Tamil Nadu,829573,621,811023,805,12251,5
16-01-2021,Tamil Nadu,830183,610,811798,775,12257,6
17-01-2021,Tamil Nadu,830772,589,812568,770,12264,7
18-01-2021,Tamil Nadu,831323,551,813326,758,12272,8
19-01-2021,Tamil Nadu,831866,543,814098,772,12281,9
20-01-2021,Tamil Nadu,832415,549,814811,713,12290,9
21-01-2021,Tamil Nadu,833011,596,815516,705,12299,9
22-01-2021,Tamil Nadu,833585,574,816205,689,12307,8
23-01-2021,Tamil Nadu,834171,586,816878,673,12309,2
24-01-2021,Tamil Nadu,834740,569,817520,642,12316,7
25-01-2021,Tamil Nadu,835280,540,818147,627,12320,4
26-01-2021,Tamil Nadu,835803,523,818742,595,12325,5
27-01-2021,Tamil Nadu,836315,512,819306,564,12333,8
28-01-2021,Tamil Nadu,836818,503,819850,544,12339,6
29-01-2021,Tamil Nadu,837327,509,820381,531,12345,6
30-01-2021,Tamil Nadu,837832,505,820907,526,12350,5
31-01-2021,Tamil Nadu,838340,508,821430,523,12356,6
01-02-2021,Tamil Nadu,838842,502,821947,517,12363,7
02-02-2021,Tamil Nadu,839352,510,822468,521,12367,4
03-02-2021,Tamil Nadu,839866,514,823001,533,12371,4
04-02-2021,Tamil Nadu,840360,494,823518,517,12375,4
05-02-2021,Tamil Nadu,840849,489,824024,506,12379,4
06-02-2021,Tamil Nadu,841326,477,824527,503,12382,3
07-02-2021,Tamil Nadu,841797,471,825025,498,12383,1
08-02-2021,Tamil Nadu,842261,464,825520,495,12387,4
09-02-2021,Tamil Nadu,842730,469,826011,491,12391,4
10-02-2021,Tamil Nadu,843209,479,826504,493,12396,5
11-02-2021,Tamil Nadu,843690,481,826994,490,12402,6
12-02-2021,Tamil Nadu,844173,483,827480,486,12408,6
13-02-2021,Tamil Nadu,844650,477,827962,482,12413,5
14-02-2021,Tamil Nadu,845120,470,828441,479,12419,6
15-02-2021,Tamil Nadu,845575,455,828918,477,12425,6
16-02-2021,Tamil Nadu,846026,451,829388,470,12432,7
17-02-2021,Tamil Nadu,846480,454,829850,462,12438,6
18-02-2021,Tamil Nadu,846937,457,830320,470,12444,6
19-02-2021,Tamil Nadu,847385,448,830787,467,12451,7
20-02-2021,Tamil Nadu,847823,438,831246,459,12457,6
21-02-2021,Tamil Nadu,848275,452,831706,460,12460,3
22-02-2021,Tamil Nadu,848724,449,832167,461,12466,6
23-02-2021,Tamil Nadu,849166,442,832620,453,12472,6
24-02-2021,Tamil Nadu,849629,463,833089,469,12478,6
25-02-2021,Tamil Nadu,850096,467,833560,471,12483,5
26-02-2021,Tamil Nadu,850577,481,834043,483,12488,5
27-02-2021,Tamil Nadu,851063,486,834534,491,12493,5
28-02-2021,Tamil Nadu,851542,479,835024,490,12496,3
01-03-2021,Tamil Nadu,852016,474,835506,482,12501,5
02-03-2021,Tamil Nadu,852478,462,835979,473,12502,1
03-03-2021,Tamil Nadu,852967,489,836473,494,12504,2
04-03-2021,Tamil Nadu,853449,482,836963,490,12508,4
05-03-2021,Tamil Nadu,853992,543,837525,562,12513,5
06-03-2021,Tamil Nadu,854554,562,838085,560,12517,4
07-03-2021,Tamil Nadu,855121,567,838606,521,12518,1
08-03-2021,Tamil Nadu,855677,556,839138,532,12521,3
09-03-2021,Tamil Nadu,856246,569,839648,510,12525,4
10-03-2021,Tamil Nadu,856917,671,840180,532,12530,5
11-03-2021,Tamil Nadu,857602,685,840723,543,12535,5
12-03-2021,Tamil Nadu,858272,670,841250,527,12539,4
13-03-2021,Tamil Nadu,858967,695,841762,512,12543,4
14-03-2021,Tamil Nadu,859726,759,842309,547,12547,4
15-03-2021,Tamil Nadu,860562,836,842862,553,12551,4
16-03-2021,Tamil Nadu,861429,867,843423,561,12556,5
17-03-2021,Tamil Nadu,862374,945,843999,576,12564,8
18-03-2021,Tamil Nadu,863363,989,844568,569,12573,9
19-03-2021,Tamil Nadu,864450,1087,845178,610,12582,9
20-03-2021,Tamil Nadu,865693,1243,845812,634,12590,8
21-03-2021,Tamil Nadu,866982,1289,846480,668,12599,9
22-03-2021,Tamil Nadu,868367,1385,847139,659,12609,10
23-03-2021,Tamil Nadu,869804,1437,848041,902,12618,9
24-03-2021,Tamil Nadu,871440,1636,849064,1023,12630,12
25-03-2021,Tamil Nadu,873219,1779,850091,1027,12641,11
26-03-2021,Tamil Nadu,875190,1971,851222,1131,12650,9
27-03-2021,Tamil Nadu,877279,2089,852463,1241,12659,9
28-03-2021,Tamil Nadu,879473,2194,853733,1270,12670,11
29-03-2021,Tamil Nadu,881752,2279,855085,1352,12684,14
30-03-2021,Tamil Nadu,884094,2342,856548,1463,12700,16
31-03-2021,Tamil Nadu,886673,2579,858075,1527,12719,19
01-04-2021,Tamil Nadu,889490,2817,859709,1634,12738,19
02-04-2021,Tamil Nadu,892780,3290,861424,1715,12750,12
03-04-2021,Tamil Nadu,896226,3446,863258,1834,12764,14
04-04-2021,Tamil Nadu,899807,3581,865071,1813,12778,14
05-04-2021,Tamil Nadu,903479,3672,866913,1842,12789,11
06-04-2021,Tamil Nadu,907124,3645,868722,1809,12804,15
07-04-2021,Tamil Nadu,911110,3986,870546,1824,12821,17
08-04-2021,Tamil Nadu,915386,4276,872415,1869,12840,19
09-04-2021,Tamil Nadu,920827,5441,874305,1890,12863,23
10-04-2021,Tamil Nadu,926816,5989,876257,1952,12886,23
11-04-2021,Tamil Nadu,933434,6618,878571,2314,12908,22
12-04-2021,Tamil Nadu,940145,6711,880910,2339,12927,19
13-04-2021,Tamil Nadu,947129,6984,884199,3289,12945,18
14-04-2021,Tamil Nadu,954948,7819,887663,3464,12970,25
15-04-2021,Tamil Nadu,962935,7987,891839,4176,12999,29
16-04-2021,Tamil Nadu,971384,8449,896759,4920,13032,33
17-04-2021,Tamil Nadu,980728,9344,902022,5263,13071,39
18-04-2021,Tamil Nadu,991451,10723,907947,5925,13113,42
19-04-2021,Tamil Nadu,1002392,10941,914119,6172,13157,44
20-04-2021,Tamil Nadu,1013378,10986,920369,6250,13205,48
21-04-2021,Tamil Nadu,1025059,11681,927440,7071,13258,53
22-04-2021,Tamil Nadu,1037711,12652,934966,7526,13317,59
23-04-2021,Tamil Nadu,1051487,13776,943044,8078,13395,78
24-04-2021,Tamil Nadu,1066329,14842,952186,9142,13475,80
25-04-2021,Tamil Nadu,1081988,15659,963251,11065,13557,82
26-04-2021,Tamil Nadu,1097672,15684,976876,13625,13651,94
27-04-2021,Tamil Nadu,1113502,15830,990919,14043,13728,77
28-04-2021,Tamil Nadu,1130167,16665,1006033,15114,13826,98
29-04-2021,Tamil Nadu,1148064,17897,1021575,15542,13933,107
30-04-2021,Tamil Nadu,1166756,18692,1037582,16007,14046,113
01-05-2021,Tamil Nadu,1186344,19588,1054746,17164,14193,147
02-05-2021,Tamil Nadu,1207112,20768,1072322,17576,14346,153
03-05-2021,Tamil Nadu,1228064,20952,1090338,18016,14468,122
04-05-2021,Tamil Nadu,1249292,21228,1109450,19112,14612,144
05-05-2021,Tamil Nadu,1272602,23310,1129512,20062,14779,167
06-05-2021,Tamil Nadu,1297500,24898,1151058,21546,14974,195
07-05-2021,Tamil Nadu,1323965,26465,1173439,22381,15171,197
08-05-2021,Tamil Nadu,1351362,27397,1196549,23110,15412,241
09-05-2021,Tamil Nadu,1380259,28897,1220064,23515,15648,236
10-05-2021,Tamil Nadu,1409237,28978,1240968,20904,15880,232
11-05-2021,Tamil Nadu,1438509,29272,1260150,19182,16178,298
12-05-2021,Tamil Nadu,1468864,30355,1279658,19508,16471,293
13-05-2021,Tamil Nadu,1499485,30621,1298945,19287,16768,297
14-05-2021,Tamil Nadu,1531377,31892,1318982,20037,17056,288
15-05-2021,Tamil Nadu,1565035,33658,1339887,20905,17359,303
16-05-2021,Tamil Nadu,1598216,33181,1361204,21317,17670,311
17-05-2021,Tamil Nadu,1631291,33075,1381690,20486,18005,335
18-05-2021,Tamil Nadu,1664350,33059,1403052,21362,18369,364
19-05-2021,Tamil Nadu,1699225,34875,1426915,23863,18734,365
20-05-2021,Tamil Nadu,1734804,35579,1452283,25368,19131,397
21-05-2021,Tamil Nadu,1770988,36184,1476761,24478,19598,467
22-05-2021,Tamil Nadu,1806861,35873,1502537,25776,20046,448
23-05-2021,Tamil Nadu,1842344,35483,1527733,25196,20468,422
24-05-2021,Tamil Nadu,1877211,34867,1554759,27026,20872,404
25-05-2021,Tamil Nadu,1911496,34285,1583504,28745,21340,468
26-05-2021,Tamil Nadu,1945260,33764,1613221,29717,21815,475
27-05-2021,Tamil Nadu,1978621,33361,1643284,30063,22289,474
28-05-2021,Tamil Nadu,2009700,31079,1674539,31255,22775,486
29-05-2021,Tamil Nadu,2039716,30016,1706298,31759,23261,486
